source,target
पुराना साम्राज्य,प्राचीन मिस्र के <OR> मिस्री भाषा
हैती,फ्रेंच
रूसी सोवियत संघीय समाजवादी गणराज्य,रूसी
सैन मैरिनो,इतालवी भाषा <OR> इतालवी <OR> इतालवी भाषा
बांग्लादेश,मानक बंगाली <OR> बंगाली भाषा <OR> बंगाली फिल्म <OR> उड़िया <OR> बांग्ला <OR> बंगाली भाषा <OR> बंगाली
लार्समो,स्वीडिश
पोरेन्ट्रुई,फ्रेंच
उप्साला नगरपालिका,स्वीडिश
स्लोवाक गणराज्य,स्लोवाक भाषा <OR> स्लोवाक
फेरो द्वीप,डेनिश
सोवियत संघ,रूसी भाषा <OR> रूसीकृत <OR> महान रूसी <OR> रूसी <OR> मानक रूसी <OR> रूसी भाषा
कंबोडिया,खमेर <OR> खमेर भाषा
सिंट यूस्टेटियस,अंग्रेजी <OR> डच
फिन्स,स्वीडिश <OR> फिनिश
आह्तारी,फिनिश
रूजमोंट,फ्रेंच
साम्राज्यिक रूसी दरबार,स्वीडिश
ट्रेंटिनो,इतालवी
कोकेमाकी,फिनिश
त्रांसनिस्त्रिया,रूसी भाषा <OR> यूक्रेनी <OR> मोल्दोवा <OR> मोल्दावियाई <OR> मोल्दोवन भाषा <OR> रूसी <OR> मोल्दोवन
न्यों,फ्रेंच
लाम्पुंग प्रांत,इंडोनेशियाई
तातारस्तान,रूसी
पोमो,पोमोआन भाषा
चेल्याबिंस्क-70,रूसी
पश्चिम कॉर्क,आयरिश
देवता,इंडोनेशियाई <OR> बाली
र्यूक्यू साम्राज्य,क्लासिकल चीनी
एचयू,हंगेरियन
नाज़ी,जर्मन भाषा <OR> जर्मन भाषा
यूज़्काडी,स्पेनिश <OR> बास्क
यूआरएस,रूसी
मार्शल द्वीपसमूह,अंग्रेजी भाषा <OR> अंग्रेजी <OR> मार्शलीज़ भाषा <OR> मार्शलीज
कास्तील और लियोन,स्पेनिश <OR> कास्तिलियन भाषा
तर्वासजोकि,फिनिश
बश्कोर्तोस्तान,बश्कोर्ट <OR> बश्किर भाषा <OR> रूसी <OR> बश्किर
यूरोपीय संघ,आयरिश
उत्तर प्रदेश,हिंदी
इंगुश,रूसी
चेचन्याई,रूसी
हंगेरियन्स,हंगेरियन
केमिजार्वी,फिनिश
जॉर्जिया,जॉर्जियाई
पश्चिम अफ्रीकी राज्यों का आर्थिक समुदाय,अंग्रेजी <OR> पुर्तगाली
सेंट-पियरे,फ्रेंच भाषा <OR> फ्रेंच
टियर्प,स्वीडिश
सेनेगल,फ्रेंच <OR> फ्रैंकोफोन
सेंट-एंटोनी-डी-पदुआ का सह-कैथेड्रल,फ्रेंच
बील/बिएने ट्रॉलीबस प्रणाली,फ्रेंच
पूर्वी रोमन सम्राट,लैटिन
खोरासानी,फारसी
होंडुरन,स्पेनिश <OR> स्पेनिश भाषा
रैक्किला,फिनिश
ग्राफेनोर्ट,जर्मनी
ट्रांसकेई,खोसा <OR> खोसा भाषी
व्यक्तिगत संघ,स्वीडिश <OR> नॉर्वेजियन
खांती-मानसी स्वायत्त ओक्रग,खांती <OR> खांती भाषा <OR> मानसी भाषा <OR> रूसी <OR> मानसी
कुछ,जर्मन भाषा
डच पश्चिम भारतीय द्वीपसमूह,अंग्रेजी <OR> डच
वेल्श,अंग्रेजी
यूएस.,अंग्रेजी भाषा <OR> अंग्रेजी <OR> एंग्लोफोन
त्रिशूर,मलयालम <OR> मलयालम भाषा
उज़्बेक भाषा,उज़्बेकिस्तान <OR> अफगानिस्तान
बीज़ान्टिन,मध्यकालीन ग्रीक <OR> मध्यकालीन ग्रीक <OR> लैटिन <OR> बीजान्टिन ग्रीक
डोमिनिकन,स्पेनिश <OR> स्पेनिश भाषा <OR> स्पेनिश भाषा
तुर्कमेनिया,रूसी
अमेरिकी उपनिवेश,स्पेनिश
हेनोला,फिनिश
ब्रसेल्स राजधानी क्षेत्र,डच <OR> फ्रेंच
डच कैरिबियन,अंग्रेजी <OR> डच <OR> डच भाषा
कज़ाकस्तान,कज़ाख <OR> कज़ाख भाषा
