source,target
পশ্চিম কোর্ক,আইরিশ
দেওতা,ইন্দোনেশীয় <OR> বালিনিজ
রিউকিউ রাজ্য,ক্লাসিকাল চীনা
এইচ ইউ,হাঙ্গেরিয়ান
নাজি,জার্মান ভাষা <OR> জার্মান ভাষা
এউজকাদি,স্প্যানিশ <OR> বাস্ক
ইউআরএস,রুশ
মার্শাল দ্বীপপুঞ্জ,ইংরেজি ভাষা <OR> ইংরেজি <OR> মার্শালিজ ভাষা <OR> মার্শালিজ
কাস্তিল এবং লিওন,স্প্যানিশ <OR> কাস্তিলিয়ান ভাষা
টারভাসজোকি,ফিনিশ
বাস্কোর্তোস্তান,বাস্কোর্ত <OR> বাশকির ভাষা <OR> রুশ <OR> বাশকির
ইইউ,আইরিশ
উত্তর প্রদেশ,হিন্দি
ইনগুশ,রুশ
চেচেন,রুশ
হাঙ্গেরিয়ানরা,হাঙ্গেরিয়ান
কেমিজার্ভি,ফিনিশ
জর্জিয়া,জর্জিয়ান
পশ্চিম আফ্রিকার রাষ্ট্রগুলোর অর্থনৈতিক সম্প্রদায়,ইংরেজি <OR> পোর্তুগিজ
সেন্ট-পিয়ের,ফরাসি ভাষা <OR> ফরাসি
টিয়ার্প।,সুইডিশ
সেনেগাল,ফরাসি <OR> ফ্রাঙ্কোফোন
সেন্ট-অ্যান্টয়ন-ডি-পাদৌর সহগির্জা,ফরাসি
বিয়েল/বিয়েন ট্রলিবাস সিস্টেম,ফরাসি
পূর্ব রোমান সম্রাট,লাতিন
খোরাসানি,ফারসি
হন্ডুরাস,স্প্যানিশ <OR> স্প্যানিশ ভাষা
রেক্কুলা,ফিনিশ
গ্রাফেনোর্ট,গার..
ট্রান্সকেই,জোশা <OR> জোশা ভাষায় কথা বলা।
ব্যক্তিগত সংঘ union,সুইডিশ <OR> নরওয়েজিয়ান
খান্তি-মানসি স্বায়ত্তশাসিত ওক্রুগ,খান্তি <OR> খান্তি ভাষা <OR> মানসি ভাষা <OR> রুশ <OR> মানসী
একাধিক,জার্মান ভাষা
ডাচ ওয়েস্ট ইন্ডিজ,ইংরেজি <OR> ডাচ
ওয়েলশ,ইংরেজি
মার্কিন যুক্তরাষ্ট্র,ইংরেজি ভাষা <OR> ইংরেজি <OR> অ্যাংলোফোন
ত্রিশূর,മലയാളം <OR> মালায়ালম ভাষা
উজবেক ভাষা,উজবেকিস্তান <OR> আফগানিস্তান
বাইজেন্টাইন,মধ্যযুগীয় গ্রীক <OR> মধ্যযুগীয় গ্রীক <OR> লাতিন <OR> বাইজেন্টাইন গ্রীক
ডোমিনিকান,স্প্যানিশ <OR> স্প্যানিশ ভাষা <OR> স্প্যানিশ ভাষা
তুর্কমেনিস্তান,রুশ
আমেরিকান উপনিবেশগুলি,স্প্যানিশ
হেইনোলা,ফিনিশ
ব্রাসেলস রাজধানী-অঞ্চল,ডাচ <OR> ফরাসি
ডাচ ক্যারিবিয়ান,ইংরেজি <OR> ডাচ <OR> ডাচ ভাষা
কাজাখস্তান,কাজাখ <OR> কাজাখ ভাষা
লুহানস্ক অঞ্চল,ইউক্রেনীয় <OR> রুশ
ডানিউব বুলগেরিয়া,স্লাভনিক
আবখাজিয়া,আবখাজিয়ান <OR> রুশ ভাষা <OR> রুশ ভাষা <OR> আবখাজ ভাষা <OR> আবখাজি <OR> রুশ
ফরাসি বেলজিয়ান,ফরাসি
ভালকিয়াকোস্কি,ফিনিশ
যামাল-নেনেটস স্বায়ত্তশাসিত জেলা,রুশ
জারবাদী,রুশ
চুভাশ,চুভাশ প্রজাতন্ত্র <OR> রুশ
ট্রান্সভাল,ডাচ
এজি,জার্মান-ভাষা
সাভোই,ফরাসি
বেলজিয়ান লিম্বুর্গ,ডাচ
রুশ সাম্রাজ্য,সুইডিশ <OR> পোলিশ <OR> রুশ ভাষা <OR> ফিনিশ <OR> রুশ ভাষা <OR> পোলিশ ভাষা <OR> রুশীকৃত <OR> পুরনো রুশ <OR> রুশ
সানমারিনিজ,ইতালীয়
বিশ্ব স্বাস্থ্য সংস্থা (WHO),ফরাসি
কাশ্মীর,উর্দু <OR> ইংরেজি <OR> কাশ্মীরি
নর্থ ক্যারোলিনা,ইংরেজি
কসোভো ও মেতোহিজা,সার্বিয়ান
কোসোভো,আলবেনিয়ান <OR> সার্বিয়ান <OR> সার্বিয়ান সিরিলিক
কিরগিজ,রুশ
পলিনেশিয়া ফ্রান্সিস,ফরাসি
ভোরোশিলভগ্রাদ অঞ্চল,ইউক্রেনীয়
মুরসিয়ার অঞ্চল সভাপতি,স্প্যানিশ
যামাল-নেনেটস অঞ্চল,রুশ
বাসেল,জার্মান-ভাষা <OR> জার্মানিক
ইউক্রেনীয় এসএসআর,রুশ ভাষা <OR> ইউক্রেনীয় <OR> ইউক্রেনীয় ভাষা <OR> রুশ <OR> রুশ ভাষা
জেমসা,ফিনিশ
নেদারল্যান্ড অ্যান্টিলিস,ডাচ
বেলারুশিয়ান এসএসআর,রুশ <OR> বেলারুশিয়ান <OR> বেলারুশিয়ান ভাষা
ব্লোনে,ফরাসি
কই নেশন,দক্ষিণ-পূর্ব পোমো
অ্যাটলান্টিক অ্যালায়েন্স,ফরাসি
বোলশেভিক রাশিয়া,রুশ
স্প্যানিশ-বোর্বন,স্প্যানিশ
টোলিয়াতি,রুশ
যুগ্রা,রুশ
কাসিসাবা,এস্তোনিয়ান
হরি নগর,হিন্দি
আবাজা ভাষা,কারাচায়–চেরকেস প্রজাতন্ত্র
রাজস্থানি,হিন্দি
জর্জিয়ান অ্যাপোস্টলিক অটোসেফালাস অর্থডক্স চার্চ,জর্জিয়ান
সেবোর্গার প্রিন্সিপ্যালিটি,ফরাসি
ফ্রাঙ্কোফোন,ফরাসি
মাইকোলাইভ,ইউক্রেনীয় <OR> রুশ
স্লোভাকিয়া,স্লোভাক ভাষা <OR> স্লোভাক ভাষা <OR> স্লোভাকিয়ান <OR> স্লোভাক
বেলারুশিয়ান,রুশ <OR> বেলারুশিয়ান <OR> বেলারুশিয়ান <OR> বেলারুশিয়ান ভাষা
আজারবাইজান,আজারবাইজানী <OR> আজারবাইজানি ভাষা <OR> আজারবাইজানী ভাষা <OR> আজারবাইজান তুর্কি <OR> আজারবাইজানী <OR> আজারবাইজানী ভাষা <OR> আজেরি <OR> রুশ
হাবো পৌরসভা,সুইডিশ
মলদোভান,রোমানিয়ান
সোমেরো,ফিনিশ
জুভা,ফিনিশ-ভাষা <OR> ফিনিশ
ন্যাটো,ফরাসি
ইকালিনেন।,ফিনিশ
একাডেমিও ডি এস্পেরান্তো,এস্পেরান্তো
এনটেন্ট কাউন্সিল,ফরাসি
কোত দিভোয়ার (হাড়ের উপকূল),ফরাসি
সেন্ট-ক্রোয়া,ফরাসি
"হংকং, চীন।",ইংরেজি
সোমালিয়া,সোমালি <OR> সোমালি ভাষা <OR> সোমালি ভাষা
লাম্পUNG,ইন্দোনেশীয় <OR> লাম্পUNG ভাষা <OR> ইন্দোনেশিয়া
কর্ণেল,স্প্যানিশ
আর ক্রিমিয়া,ইউক্রেনীয় <OR> ক্রিমিয়ান তাতার <OR> রুশ
এভিসা,স্প্যানিশ <OR> কাতালান
